OffspringNUM;Sexo;Morph;nacimiento;year;Nido;Ring;location_1;location_9sites;location_3sites;location_4sites;age;breeding;success;SEX01;MORPH01;prod;prodBIRTHyr;wind;windBIRTHyr;ala;X9ala;Cola;Tarso;Peso;Moscas;edad_dias;layingJULIANnest;Dist;avgAGE;deltaAGE;Metal
2;H;N;NA;2012;ER-6-12;A84;ER;ER;rapalobos;norte;NA;SI;1;0;1;1.23;NA;0.60649199;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_3tRiZzX3
2;H;N;NA;2015;ER-23-15;A84;ER;ER;rapalobos;norte;NA;SI;1;0;1;1.32;NA;-0.387763242;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_3tRiZzX3
2;H;B;NA;2012;ER-14-12;A85;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.23;NA;0.60649199;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_dcE43wUa
2;H;B;NA;2015;ER-22-15;A85;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.32;NA;-0.387763242;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_dcE43wUa
3;H;B;NA;2018;ER-2-18;A85;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.53;NA;-1.85072484;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_dcE43wUa
2;H;B;NA;2019;ER-2-19;Az85;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.98;NA;-1.910949707;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_dcE43wUa
1;H;B;NA;2012;ER-2-12;A87;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.23;NA;0.60649199;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_6anr4uoR
2;H;B;NA;2015;ECI-8-15;Az87;ECI;ECI;cald;norte;NA;SI;1;0;0;1.32;NA;-0.387763242;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_6anr4uoR
1;H;B;NA;2012;ER-21-12;A88;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.23;NA;0.60649199;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_SJyh3WND
1;H;B;NA;2013;ER-22-13;A88;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.57;NA;0.290908371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_SJyh3WND
1;H;B;NA;2013;ER-28-13;Az88;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.57;NA;0.290908371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_SJyh3WND
1;H;B;NA;2012;ER-31-12;A8L;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.23;NA;0.60649199;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_3osMkkJm
0;H;B;NA;2013;ER-29-13;A8L;ER;ER;rapalobos;norte;NA;NO;0;0;0;1.57;NA;0.290908371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_3osMkkJm
0;H;B;NA;2014;ER-17-14;Az8L;ER;ER;rapalobos;norte;NA;NO;0;0;0;0;NA;2.7273725;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_3osMkkJm
2;H;B;NA;2015;ER-17-15;A8L;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.32;NA;-0.387763242;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_3osMkkJm
3;H;B;NA;2007;EC-19-07;MetNaAzAz;ECE;ECE;cald;caldEX;NA;SI;1;0;0;1.64;NA;-0.06246138;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_gC3MygKy
2;H;B;NA;2012;EFS-1-12;MetNaAzAz;EFS;EFS;cald;norte;NA;SI;1;0;0;1.23;NA;0.60649199;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_gC3MygKy
1;H;B;NA;2007;EC-18-07;MetNaAzNa;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.64;NA;-0.06246138;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_wMpgbrxQ
1;H;B;NA;2007;EL-3-07;A8J;EL;EL;rapalobos;norte;NA;SI;1;0;0;1.64;NA;-0.06246138;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_Rxr8YeEE
0;H;B;NA;2012;EL-3-12;A8J;EL;EL;rapalobos;norte;6;NO;0;0;0;1.23;NA;0.60649199;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_Rxr8YeEE
2;H;B;NA;2015;EL-3-15;A8J;EL;EL;rapalobos;norte;9;SI;1;0;0;1.32;NA;-0.387763242;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_Rxr8YeEE
3;H;B;NA;2007;ER-2-07;B10;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.64;NA;-0.06246138;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_mTaxgfez
2;H;B;NA;2009;ER-2-09;B10;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.68;NA;-1.245007128;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_mTaxgfez
1;H;B;NA;2007;ER-23-07;MetNaAmNa;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.64;NA;-0.06246138;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_tEXsKn8J
3;H;B;NA;2007;ER-23-07;MetNaAmNa;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.64;NA;-0.06246138;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_tEXsKn8J
2;H;B;NA;2013;ER-7-13;MetNaAmNa;ER;ER;rapalobos;norte;NA;SI;1;0;0;1.57;NA;0.290908371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_tEXsKn8J
2;H;B;2007;2017;ECI-10-17;BR9;ECI;ECI;cald;norte;10;SI;1;0;0;2.12;1.64;-3.232740274;-0.06246138;113;47;33;36.01;390;3;NA;15;1156.6;11.75;-1.75;EF_Z8mVGbGh
1;H;B;2007;2018;ECEN-1-18;BR9;ECEN;ECE;cald;norte;11;SI;1;0;0;1.53;1.64;-1.85072484;-0.06246138;113;47;33;36.01;390;3;NA;15;1156.6;11.75;-0.75;EF_Z8mVGbGh
2;H;B;2007;2019;ECI-5-19;BlR9;ECI;ECI;cald;norte;12;SI;1;0;0;1.98;1.64;-1.910949707;-0.06246138;113;47;33;36.01;390;3;NA;15;1156.6;11.75;0.25;EF_Z8mVGbGh
1;H;B;2007;2021;ECI-9-21;BR9;ECI;ECI;cald;norte;14;SI;1;0;0;1.05;1.64;-0.074727389;-0.06246138;113;47;33;36.01;390;3;NA;15;1156.6;11.75;2.25;EF_Z8mVGbGh
2;H;N;NA;2007;EC-20-07;B7H;ECE;ECE;cald;caldEX;NA;SI;1;0;1;1.64;NA;-0.06246138;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_sZmDV3as
2;H;N;NA;2007;EC-20-07;B7H;ER;ER;rapalobos;norte;NA;SI;1;0;1;1.64;NA;-0.06246138;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_sZmDV3as
2;H;N;NA;2011;ECE-6-11;B7H;ECE;ECE;cald;norte;NA;SI;1;0;1;1.79;NA;-1.552280924;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_sZmDV3as
2;H;N;NA;2013;ECE-7-13;B7H;ECE;ECE;cald;norte;NA;SI;1;0;1;1.57;NA;0.290908371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_sZmDV3as
1;H;B;2007;2011;ECE-13-11;BJX;ECE;ECE;cald;norte;4;SI;1;0;0;1.79;1.64;-1.552280924;-0.06246138;157;83;59;34.98;370;NA;24.14;15;3476.22;9;-5;EF_ZjfbGpyQ
2;H;B;2007;2013;ECE-19-13;BJX;ECE;ECE;cald;norte;6;SI;1;0;0;1.57;1.64;0.290908371;-0.06246138;157;83;59;34.98;370;NA;24.14;15;3476.22;9;-3;EF_ZjfbGpyQ
1;H;B;2007;2015;ECE-9-15;BlJX;ECE;ECE;cald;norte;8;SI;1;0;0;1.32;1.64;-0.387763242;-0.06246138;157;83;59;34.98;370;NA;24.14;15;3476.22;9;-1;EF_ZjfbGpyQ
2;H;B;2007;2017;ECE-26-17;BJX;ECE;ECE;cald;norte;10;SI;1;0;0;2.12;1.64;-3.232740274;-0.06246138;157;83;59;34.98;370;NA;24.14;15;3476.22;9;1;EF_ZjfbGpyQ
3;H;B;2007;2019;ECE-8-19;BJX;ECE;ECE;cald;norte;12;SI;1;0;0;1.98;1.64;-1.910949707;-0.06246138;157;83;59;34.98;370;NA;24.14;15;3476.22;9;3;EF_ZjfbGpyQ
1;H;B;2007;2021;ECE-9-21;BJX;ECE;ECE;cald;norte;14;SI;1;0;0;1.05;1.64;-0.074727389;-0.06246138;157;83;59;34.98;370;NA;24.14;15;3476.22;9;5;EF_ZjfbGpyQ
2;H;B;2007;2009;EL-11-09;B5U;EL;EL;rapalobos;norte;2;SI;1;0;0;1.68;1.64;-1.245007128;-0.06246138;153;72;48;37.74;445;NA;23.49;16;1036.4;4.333333333;-2.333333333;EF_VDbN72yM
3;H;B;2007;2011;EL-10-11;B5U;EL;EL;rapalobos;norte;4;SI;1;0;0;1.79;1.64;-1.552280924;-0.06246138;153;72;48;37.74;445;NA;23.49;16;1036.4;4.333333333;-0.333333333;EF_VDbN72yM
0;H;B;2007;2014;EL-10-14;Bl5U;EL;EL;rapalobos;norte;7;NO;0;0;0;0;1.64;2.7273725;-0.06246138;153;72;48;37.74;445;NA;23.49;16;1036.4;4.333333333;2.666666667;EF_VDbN72yM
2;H;B;NA;2012;EL-6-12;A0H;EL;EL;rapalobos;norte;NA;SI;1;0;0;1.23;NA;0.60649199;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_tpyw5yYV
2;H;B;NA;2011;ECI-5-11;A0J;ECI;ECI;cald;norte;NA;SI;1;0;0;1.79;NA;-1.552280924;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_vgdySoB6
2;H;N;NA;2013;ECE-14-13;A0L;ECE;ECE;cald;norte;2;SI;1;0;1;1.57;1.79;0.290908371;-1.552280924;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.5;-2.5;EF_xe7gg7gb
2;H;N;NA;2015;ECE-26-15;A0L;ECE;ECE;cald;norte;4;SI;1;0;1;1.32;1.79;-0.387763242;-1.552280924;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.5;-0.5;EF_xe7gg7gb
2;H;N;NA;2016;ECE-18-16;A0L;ECE;ECE;cald;norte;5;SI;1;0;1;2.11;1.79;-2.954813904;-1.552280924;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.5;0.5;EF_xe7gg7gb
2;H;N;NA;2018;ECI-21-18;A0L;ECI;ECI;cald;norte;7;SI;1;0;1;1.53;1.79;-1.85072484;-1.552280924;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.5;2.5;EF_xe7gg7gb
